VIN,brand,model,trim,manufacture_year,mileage,transmission,drive_type,fuel_type,exterior_color,interior_color,accidents,owners,car_usage_type,price,car_age,state,MPG
 1N4AA5AP8EC454065,Nissan,Maxima,SV,2014,89698, Automatic,FWD,Gas,Gray,Black,3,4,Personaluse,11995,8, FL,22.5
 WP1AA2A56JLB04479,Porsche,Macan,AWD,2018,39169, Automatic,AWD,Gas,Black,Black,0,2,Fleetuse,40900,4, FL,22.5
 2GNAXYEX1K6216171,Chevrolet,Equinox,Premier with 2LZ AWD,2019,53891, Automatic,AWD,Gas,White,Black,0,2,Fleetuse,26492,3, WI,25.0
 2FMPK4J93LBA58079,Ford,Edge,SEL AWD,2020,45818, Automatic,AWD,Gas,Gray,Black,0,1,Fleetuse,26238,2, ID,24.5
 3FA6P0HD4LR160115,Ford,Fusion,SE FWD,2020,25950, Automatic,FWD,Gas,Black,Gray,0,1,Personaluse,23991,2, NC,28.5
 5GAKRBED6BJ388419,Buick,Enclave,CXL-1 FWD,2011,100369, Automatic,FWD,Gas,Silver,Gray,0,2,Personaluse,9795,11, SC,20.5
 JTHBE1BLXD5006418,Lexus,GS,GS 350 RWD,2013,157566, Automatic,RWD,Gas,Gray,Beige,0,1,Personaluse,13991,9, TX,23.5
 1GNERGKW4KJ151367,Chevrolet,Traverse,LT Cloth with 1LT FWD,2019,23267, Automatic,FWD,Gas,Gray,Gray,0,1,Personaluse,34509,3, TX,22.5
 1GKEK13T15J171924,GMC,Yukon,SLE 4WD,2005,235245, Automatic,4WD,Gas,White,Gray,0,3,Personaluse,3999,17, MN,18.0
 4T1BE32K22U600536,Toyota,Camry,LE I4 Automatic,2002,112690, Automatic,FWD,Gas,Blue,Gray,0,2,Personaluse,5990,20, NY,27.5
 1FTFW1EF0EFA87057,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2014,97153, Automatic,4WD,Gas,Silver,Gray,0,1,Personaluse,20988,8, CA,16.5
 2C4RDGEG2KR760076,Dodge,Grand Caravan,GT,2019,65728, Automatic,FWD,Gas,White,Black,0,1,Personaluse,21500,3, MA,21.0
 1C6RR7FG7JS270088,Ram,1500,"Express Quad Cab 6'4"" Box 4WD",2018,61045, Automatic,4WD,Gas,Red,Gray,0,1,Personaluse,27445,4, WA,19.5
 1GCUYDED8KZ119023,Chevrolet,Silverado 1500,LT Crew Cab Short Box 4WD,2019,52044, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,39994,3, TN,20.5
 4T1B11HK2KU240367,Toyota,Camry,L Automatic,2019,48289, Automatic,FWD,Gas,White,Gray,0,2,Fleetuse,22627,3, AL,35.0
 3GNKBJRS6KS594559,Chevrolet,Blazer,RS AWD,2019,73186, Automatic,AWD,Gas,Black,Black,1,1,Personaluse,34000,3, MI,21.5
 1FM5K8D85HGD57266,Ford,Explorer,XLT 4WD,2017,85612, Automatic,4WD,Gas,White,Black,0,2,Personaluse,23700,5, KY,19.5
 WBA8E1C52JA159595,BMW,3 ,330e iPerformance Plug-In Hybrid RWD,2018,39544, Automatic,RWD,Hybrid,White,Black,0,2,Personaluse,28996,4, CA,21.0
 2T2ZK1BA3AC028794,Lexus,RX,RX 350 FWD,2010,121044, Automatic,FWD,Gas,Gray,Beige,1,2,Personaluse,10995,12, TX,21.5
 5XXGT4L39HG137161,Kia,Optima,LX,2017,60425, Automatic,FWD,Gas,White,Beige,0,2,Fleetuse,15995,5, CA,30.5
 1GCVKREC6JZ149632,Chevrolet,Silverado 1500,LT Double Cab Standard Box 4WD,2018,39509, Automatic,4WD,Gas,Black,Black,0,2,Fleetuse,33900,4, TX,19.5
 JTDEPRAE1LJ091942,Toyota,Corolla,LE CVT,2020,64445, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,19477,2, GA,34.0
 5NPD84LF2LH570347,Hyundai,Elantra,SEL 2.0L IVT,2020,60150, Automatic,FWD,Gas,White,Black,0,1,Personaluse,19690,2, FL,35.0
 1N6AD0EV3KN728718,Nissan,Frontier,SV Crew Cab 4WD Automatic,2019,49194, Automatic,4WD,Gas,Silver,Gray,0,1,Personaluse,27286,3, TX,18.0
 1C4RJFJG0FC717783,Jeep,Grand Cherokee,Summit 4WD,2015,100802, Automatic,4WD,Gas,Gray,Black,0,2,Personaluse,25000,7, TX,20.5
 5UXTR7C58KLR39996,BMW,X3,sDrive30i RWD,2019,46376, Automatic,RWD,Gas,Black,Black,0,2,Personaluse,31900,3, CA,26.5
 KL8CB6SA9LC423137,Chevrolet,Spark,LS CVT,2020,68521, Automatic,FWD,Gas,White,Black,0,1,Personaluse,12995,2, TX,34.0
 1GNSKHKC3HR132371,Chevrolet,Suburban,LT 4WD,2017,173859, Automatic,4WD,Gas,Black,Black,2,2,Fleetuse,20950,5, TX,18.5
 4T1K61AK8LU966392,Toyota,Camry,XSE FWD Automatic,2020,25741, Automatic,FWD,Gas,Blue,Black,0,1,Personaluse,30495,2, FL,32.5
 JTDEPRAEXLJ102968,Toyota,Corolla,LE CVT,2020,2141, Automatic,FWD,Gas,Black,Gray,0,1,Personaluse,24995,2, TX,34.0
 1C6RR7GT1GS384642,Ram,1500,"Big Horn Quad Cab 6'4"" Box 4WD",2016,61915, Automatic,4WD,Gas,Silver,Gray,0,2,Personaluse,27994,6, WA,19.5
 JN8AT2MV4KW376301,Nissan,Rogue,SV AWD,2019,18497, Automatic,AWD,Gas,Silver,Black,0,1,Personaluse,25914,3, NY,28.5
 5NPE24AF0KH818067,Hyundai,Sonata,SE 2.4L,2019,32433, Automatic,FWD,Gas,Black,Black,0,2,Personaluse,19980,3, OH,30.5
 1GNSCAKC2JR356807,Chevrolet,Tahoe,LS RWD,2018,97187, Automatic,RWD,Gas,Silver,Black,0,2,Personaluse,29990,4, TX,19.5
 1C4RJEAG5MC681953,Jeep,Grand Cherokee WK,Laredo E RWD,2021,12020, Automatic,RWD,Gas,White,Black,0,1,Personaluse,35119,1, TX,22.5
 3C6JR6AT7EG135153,Ram,1500,"Express Regular Cab 6'4"" Box 2WD",2014,142987, Automatic,RWD,Gas,Black,Gray,1,2,Personaluse,12763,8, FL,21.0
 1FTEW1EP8KFA36003,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2019,28898, Automatic,4WD,Gas,Blue,Gray,0,1,Personaluse,39595,3, WI,20.5
 WBAJE5C53KWW39741,BMW,5 ,540i RWD,2019,42372, Automatic,RWD,Gas,Gray,Black,0,1,Personaluse,37998,3, TX,25.0
 3TMCZ5AN5JM133507,Toyota,Tacoma,TRD Pro Double Cab 5' Bed V6 4WD Automatic,2018,39512, Automatic,4WD,Gas,White,Black,0,2,Personaluse,41499,4, CA,20.0
 1FTFX1EF7DFA08690,Ford,F-150,XLT SuperCab 6.5' Box 4WD,2013,172081, Automatic,4WD,Gas,Red,Gray,0,1,Personaluse,11995,9, IN,18.5
 1FTFW1EF2BKD22478,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2011,135938, Automatic,4WD,Gas,Black,Gray,0,3,Fleetuse,14990,11, PA,16.5
 1GNSKBKC3LR100073,Chevrolet,Tahoe,LT 4WD,2020,66985, Automatic,4WD,Gas,Black,Black,0,2,Personaluse,38900,2, FL,18.0
 1FTFW1EF9BFA88316,Ford,F-150,XL SuperCrew 5.5' Box 4WD,2011,94444, Automatic,4WD,Gas,Black,Gray,0,1,Personaluse,18995,11, OR,16.5
 4T1G11AK8LU346114,Toyota,Camry,SE FWD Automatic,2020,61034, Automatic,FWD,Gas,Silver,Black,0,1,Fleetuse,28125,2, AR,33.5
 1FTEW1E54KKD51371,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2019,80716, Automatic,4WD,Gas,White,Gray,0,1,Personaluse,38988,3, TX,20.5
 1FMJK1JT0HEA21731,Ford,Expedition,EL XLT 4WD,2017,165764, Automatic,4WD,Gas,Black,Black,0,2,Personaluse,18995,5, NC,17.0
 JTJBT20X770137405,Lexus,GX,GX 470,2007,185365, Automatic,4WD,Gas,Black,Beige,0,2,Personaluse,11988,15, TX,17.0
 1FMCU0GDXJUA73716,Ford,Escape,SE FWD,2018,89807, Automatic,FWD,Gas,Silver,Gray,1,2,Fleetuse,16794,4, OH,26.5
 3FA6P0D9XKR154576,Ford,Fusion,Titanium AWD,2019,61218, Automatic,AWD,Gas,Red,Black,0,1,Personaluse,23197,3, TX,24.5
 3N1AB7AP3JY293390,Nissan,Sentra,SV CVT,2018,28437, Automatic,FWD,Gas,Red,Black,1,1,Personaluse,15000,4, FL,33.0
 2MEFM75WX2X601715,Mercury,Grand Marquis,4dr Sedan LS Premium,2002,75425, Automatic,RWD,Gas,White,Gray,0,2,Personaluse,5999,20, IL,21.0
 WDBUF72X98B245655,Mercedes-Benz,E-Class,E 550 Sport Sedan RWD,2008,129105, Automatic,RWD,Gas,White,Black,0,3,Fleetuse,6995,14, VA,18.5
 1FTEX1CF7HKE38876,Ford,F-150,XL SuperCab 6.5' Box RWD,2017,160730, Automatic,RWD,Gas,White,Gray,0,2,Fleetuse,16995,5, CO,21.5
 5TFDY5F18MX983191,Toyota,Tundra,SR5 CrewMax 5.5' Bed 5.7L 4WD,2021,32983, Automatic,4WD,Gas,White,Black,0,1,Personaluse,44939,1, TX,15.0
 19XFC2F58HE203916,Honda,Civic,LX Sedan CVT,2017,25621, Automatic,FWD,Gas,White,Black,2,2,Fleetuse,19995,5, CA,35.5
 1FTFW1ET2DKE90212,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2013,159815, Automatic,4WD,Gas,Black,Gray,0,1,Personaluse,17999,9, WA,16.5
 2GNAXKEV7L6195579,Chevrolet,Equinox,LT with 1LT FWD,2020,33839, Automatic,FWD,Gas,Gray,Black,1,3,Personaluse,23098,2, IL,29.0
 3GCPCSEC6EG174906,Chevrolet,Silverado 1500,LTZ with 1LZ Crew Cab Short Box 2WD,2014,137366, Automatic,RWD,Gas,White,Brown,0,3,Personaluse,24295,8, TX,19.5
 1FTFW1E53MFA73868,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2021,46593, Automatic,4WD,Gas,White,Black,0,1,Personaluse,43935,1, FL,20.5
 1FTEW1E56LKD59280,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2020,39856, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,41978,2, NY,20.5
 1GCUYGED9KZ160889,Chevrolet,Silverado 1500,LTZ Crew Cab Short Box 4WD,2019,80787, Automatic,4WD,Gas,White,Black,0,2,Personaluse,42998,3, NC,19.0
 KNMAT2MV4LP510246,Nissan,Rogue,SV AWD,2020,64779, Automatic,AWD,Gas,Gray,Black,0,1,Personaluse,22999,2, GA,28.5
 5N1AT2MV1LC709709,Nissan,Rogue,SL AWD,2020,49427, Automatic,AWD,Gas,Black,Black,0,2,Personaluse,27263,2, TX,28.5
 1N4BL4BV3LC192071,Nissan,Altima,2.5 S FWD,2020,60354, Automatic,FWD,Gas,Black,Black,1,1,Personaluse,23988,2, NC,33.5
 1FMJK1HT3JEA52791,Ford,Expedition,Max XLT RWD,2018,83419, Automatic,RWD,Gas,White,Gray,0,1,Personaluse,36444,4, TX,20.0
 3N1AB7AP2KY332973,Nissan,Sentra,SV CVT,2019,44058, Automatic,FWD,Gas,White,Black,0,1,Fleetuse,18992,3, IL,33.0
 1FMCU0F78KUA59438,Ford,Escape,S FWD,2019,27543, Automatic,FWD,Gas,Silver,Black,0,1,Personaluse,18990,3, FL,25.0
 1G1ZD5ST0LF028195,Chevrolet,Malibu,LT,2020,50606, Automatic,FWD,Gas,White,Black,0,2,Personaluse,23334,2, FL,32.5
 1G1ZD5ST1LF068530,Chevrolet,Malibu,LT,2020,60197, Automatic,FWD,Gas,Black,Gray,0,1,Personaluse,23556,2, IN,32.5
 3FA6P0H71JR226529,Ford,Fusion,SE FWD,2018,39004, Automatic,FWD,Gas,Red,Black,0,2,Personaluse,19500,4, IN,26.5
 1GYKNARS6KZ157061,Cadillac,XT5,FWD,2019,25932, Automatic,FWD,Gas,Black,Beige,0,1,Personaluse,30498,3, FL,22.5
 JN8AY2ND0LX017594,Nissan,Armada,SL RWD,2020,41671, Automatic,RWD,Gas,Black,Black,0,1,Personaluse,37749,2, AZ,16.5
 5N1AT2MV9KC821558,Nissan,Rogue,SL AWD,2019,27126, Automatic,AWD,Gas,Gray,Black,0,2,Personaluse,25999,3, NJ,28.5
 5N1AT2MNXGC843625,Nissan,Rogue,SV FWD,2016,34013, Automatic,FWD,Gas,Black,Black,0,3,Personaluse,17999,6, CA,29.5
 1FMJU1HT5FEF19114,Ford,Expedition,XLT RWD,2015,140133, Automatic,RWD,Gas,White,Black,0,2,Personaluse,17988,7, NC,19.0
 1C4BJWDG9HL519588,Jeep,Wrangler,Unlimited Sport,2017,22726, Automatic,4WD,Gas,Silver,Black,0,1,Personaluse,32021,5, NC,18.5
 KNMAT2MV1JP584026,Nissan,Rogue,SV AWD,2018,71685, Automatic,AWD,Gas,Black,Black,0,2,Fleetuse,19990,4, TX,28.5
 4T1B11HK0JU071867,Toyota,Camry,LE I4 Automatic,2018,76250, Automatic,FWD,Gas,Brown,Gray,1,3,Personaluse,17777,4, CA,33.5
 2GNAXUEV8K6191339,Chevrolet,Equinox,LT with 1LT AWD,2019,12408, Automatic,AWD,Gas,White,Black,0,1,Personaluse,22450,3, NY,27.5
 3GKALWEU1KL247435,GMC,Terrain,SLT Diesel AWD,2019,64640, Automatic,AWD,Diesel,Silver,Black,0,1,Personaluse,22985,3, FL,33.0
 2HKRW2H58KH603544,Honda,CR-V,EX AWD,2019,30660, Automatic,AWD,Gas,Black,Black,1,1,Personaluse,26999,3, NY,31.0
 3TMCZ5AN4KM191593,Toyota,Tacoma,SR5 Double Cab 5' Bed V6 4WD Automatic,2019,36696, Automatic,4WD,Gas,White,Gray,0,1,Personaluse,39911,3, AZ,20.0
 1FADP3K2XEL449405,Ford,Focus,SE Hatchback,2014,83465, Automatic,FWD,Gas,Red,Black,1,2,Fleetuse,9999,8, OH,31.0
 1C4GJXAN6LW121521,Jeep,Wrangler,Sport S,2020,28187, Automatic,4WD,Gas,White,Black,0,1,Personaluse,35789,2, FL,21.0
 19XFC2F51GE032652,Honda,Civic,LX Sedan CVT,2016,78203, Automatic,FWD,Gas,Black,Black,1,3,Fleetuse,15700,6, FL,36.0
 2GNAXUEV4L6211071,Chevrolet,Equinox,LT with 1LT AWD,2020,50489, Automatic,AWD,Gas,White,Black,0,1,Fleetuse,23989,2, AL,27.5
 1C4RJFJG9HC665928,Jeep,Grand Cherokee,Summit 4WD,2017,64987, Automatic,4WD,Gas,White,Gray,0,1,Personaluse,33800,5, NC,21.5
 3FA6P0HD6JR144382,Ford,Fusion,SE FWD,2018,117272, Automatic,FWD,Gas,Black,Black,1,1,Personaluse,14000,4, VA,26.5
 1FTEW1EP7HFC44673,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2017,62135, Automatic,4WD,Gas,Blue,Gray,1,2,Personaluse,34992,5, FL,20.5
 3N1AB7AP7GY296625,Nissan,Sentra,S CVT,2016,96500, Automatic,FWD,Gas,White,Black,1,2,Personaluse,9899,6, FL,33.5
 1N4BL4BV6LC213883,Nissan,Altima,2.5 S FWD,2020,62365, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,22776,2, TX,33.5
 1FTEW1C54LKD28564,Ford,F-150,Lariat SuperCrew 5.5' Box 2WD,2020,44392, Automatic,RWD,Gas,Black,Black,0,2,Personaluse,41473,2, AZ,23.0
 4T1B11HK0KU205598,Toyota,Camry,LE Automatic,2019,91899, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,21131,3, CA,33.5
 3FA6P0K91GR263485,Ford,Fusion,Titanium FWD,2016,117381, Automatic,FWD,Gas,Silver,Black,2,3,Fleetuse,12495,6, CA,27.5
 3GNAXKEV3KL131226,Chevrolet,Equinox,LT with 1LT FWD,2019,45260, Automatic,FWD,Gas,Silver,Gray,1,2,Fleetuse,20500,3, CA,29.0
 5J6RW1H58LL003978,Honda,CR-V,EX FWD,2020,40868, Automatic,FWD,Gas,Silver,Black,0,1,Personaluse,26691,2, FL,31.0
 1FTFX1CF6DFB99375,Ford,F-150,FX2 SuperCab 6.5' Box 2WD,2013,132464, Automatic,RWD,Gas,White,Gray,0,1,Personaluse,15624,9, OR,18.0
 1GYKNARS9KZ188806,Cadillac,XT5,FWD,2019,24423, Automatic,FWD,Gas,Black,Beige,0,1,Personaluse,31498,3, FL,22.5
 1FT7W2BT7LED37062,Ford,Super Duty F-250,Lariat Crew Cab 6.75' Box 4WD,2020,43628, Automatic,4WD,Diesel,White,Black,0,1,Personaluse,69995,2, TX,23.5
 1GNEVHKW3LJ148219,Chevrolet,Traverse,LT Leather AWD,2020,55327, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,32000,2, FL,21.0
 1G1JE6SB4F4211770,Chevrolet,Sonic,LTZ Hatch AT,2015,153246, Automatic,FWD,Gas,Silver,Black,0,2,Personaluse,7991,7, TX,32.0
 1GTU9CED4LZ269588,GMC,Sierra 1500,Elevation Crew Cab Short Box 4WD,2020,4201, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,47990,2, TX,20.5
 KNDPM3ACXM7862071,Kia,Sportage,LX FWD,2021,5653, Automatic,FWD,Gas,Black,Gray,1,1,Personaluse,25798,1, FL,26.5
 1FMCU9GD8KUA10216,Ford,Escape,SE AWD,2019,61883, Automatic,AWD,Gas,Black,Gray,0,1,Personaluse,21575,3, NJ,25.0
 2GNAXTEX4J6169686,Chevrolet,Equinox,LT with 2LT AWD,2018,90136, Automatic,AWD,Gas,White,Black,0,1,Personaluse,20991,4, PA,25.0
 1GCGTCENXK1208850,Chevrolet,Colorado,LT Crew Cab Standard Box 4WD,2019,70931, Automatic,4WD,Gas,Black,Black,0,1,Fleetuse,30356,3, FL,20.5
 3GNKBCRS9LS585965,Chevrolet,Blazer,2LT FWD,2020,61365, Automatic,FWD,Gas,Black,Black,0,1,Fleetuse,28590,2, TX,24.5
 1GNERGKW3LJ161678,Chevrolet,Traverse,LT Cloth with 1LT FWD,2020,71451, Automatic,FWD,Gas,White,Black,0,1,Fleetuse,29590,2, TX,22.5
 1C6RR6FG5KS514896,Ram,1500 ,"Tradesman Quad Cab 6'4"" Box 2WD",2019,79988, Automatic,RWD,Gas,Red,Black,0,2,Personaluse,23998,3, TX,21.0
 4T1B11HK0KU840742,Toyota,Camry,SE Automatic,2019,48551, Automatic,FWD,Gas,White,Black,0,1,Personaluse,24755,3, CA,33.5
 3FA6P0HD4KR178581,Ford,Fusion,SE FWD,2019,22468, Automatic,FWD,Gas,Blue,Black,0,1,Personaluse,22788,3, CA,26.5
 1FMSK7DH8LGA10875,Ford,Explorer,XLT RWD,2020,20690, Automatic,RWD,Gas,Gray,Black,0,1,Personaluse,33595,2, FL,24.5
 1N4BL4BV7LC131855,Nissan,Altima,2.5 S FWD,2020,70009, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,22260,2, GA,33.5
 1FTSW21P96ED04860,Ford,Super Duty F-250,"Amarillo Crew Cab 156"" 4WD",2006,160584, Automatic,4WD,Diesel,Black,Beige,0,3,Personaluse,17498,16, TX,23.5
 1GCPYDEK3KZ352299,Chevrolet,Silverado 1500,LT Crew Cab Short Box 4WD,2019,49688, Automatic,4WD,Gas,Black,Black,0,2,Personaluse,42495,3, TX,20.5
 2HGFC2F80KH554908,Honda,Civic,Sport Sedan CVT,2019,4368, Automatic,FWD,Gas,Red,Black,1,2,Personaluse,24950,3, CA,30.5
 4T1G11AK1LU928684,Toyota,Camry,SE FWD Automatic,2020,55730, Automatic,FWD,Gas,White,Gray,1,1,Fleetuse,22798,2, FL,33.5
 1FMCU0G96HUC28770,Ford,Escape,SE FWD,2017,77648, Automatic,FWD,Gas,White,Gray,0,2,Fleetuse,15985,5, GA,26.5
 1C6RR7FT4ES242400,Ram,1500,"Express Quad Cab 6'4"" Box 4WD",2014,112466, Automatic,4WD,Gas,Gray,Gray,1,2,Personaluse,18990,8, MI,19.5
 1FM5K7DH7JGA67353,Ford,Explorer,XLT FWD,2018,91945, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,24000,4, TX,20.5
 1C4PJLLB3KD111468,Jeep,Cherokee,Latitude Plus FWD,2019,65226, Automatic,FWD,Gas,Black,Black,1,1,Personaluse,22620,3, TX,26.5
 1FM5K8FH6JGC59267,Ford,Explorer,Limited 4WD,2018,67034, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,30995,4, NC,21.5
 1FTFW1CT8EFC74622,Ford,F-150,XLT SuperCrew 5.5' Box RWD,2014,222150, Automatic,RWD,Gas,Red,Gray,0,2,Personaluse,11495,8, FL,20.0
 1N4BL4BV4LC116195,Nissan,Altima,2.5 S FWD,2020,18331, Automatic,FWD,Gas,Black,Gray,0,1,Personaluse,22902,2, FL,33.5
 1GCRYDED3LZ196860,Chevrolet,Silverado 1500,LT Double Cab Standard Bed 4WD,2020,48993, Automatic,4WD,Gas,Black,Black,0,3,Fleetuse,36000,2, GA,20.5
 3GKALVEX7KL278774,GMC,Terrain,SLT AWD,2019,47533, Automatic,AWD,Gas,White,Black,1,3,Personaluse,23700,3, CO,26.0
 1C4PJMBX4KD433412,Jeep,Cherokee,Trailhawk 4WD,2019,51020, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,28499,3, WI,21.0
 5N1AT2MV9KC803576,Nissan,Rogue,S AWD,2019,41432, Automatic,AWD,Gas,Black,Black,0,2,Personaluse,20995,3, NJ,28.5
 1C4HJWEG8HL705535,Jeep,Wrangler,Unlimited Sahara,2017,50085, Automatic,4WD,Gas,Gray,Brown,0,2,Personaluse,33976,5, FL,18.5
 1FTEX1EB4JFA91239,Ford,F-150,XLT SuperCab 6.5' Box 4WD,2018,19217, Automatic,4WD,Gas,Red,Gray,0,2,Fleetuse,34985,4, TX,18.5
 1FTEW1EP3LKE00465,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2020,25938, Automatic,4WD,Gas,Black,Gray,0,1,Personaluse,41893,2, FL,20.5
 2C3CDXHG5KH758821,Dodge,Charger,GT RWD,2019,95983, Automatic,RWD,Gas,Black,Black,1,2,Fleetuse,23995,3, TX,24.5
 1FM5K8GT3HGA99703,Ford,Explorer,Sport 4WD,2017,111258, Automatic,4WD,Gas,White,Black,0,1,Personaluse,23998,5, CA,19.0
 JTHBF1D21F5069833,Lexus,IS,IS 250 Crafted Line Sedan RWD,2015,111752, Automatic,RWD,Gas,White,Red,0,1,Personaluse,21885,7, CA,25.5
 1FTMF1CB6KKF14414,Ford,F-150,XL Regular Cab 6.5' Box 2WD,2019,25169, Automatic,RWD,Gas,Silver,Gray,0,2,Personaluse,27999,3, TX,22.0
 5J6RW1H51KA020745,Honda,CR-V,EX FWD,2019,34789, Automatic,FWD,Gas,Gray,Black,0,2,Personaluse,27611,3, FL,31.0
 1FT7W2BN1LEC07540,Ford,Super Duty F-250,Lariat Crew Cab 6.75' Box 4WD,2020,1082, Automatic,4WD,Gas,White,Black,0,1,Personaluse,67971,2, WA,23.5
 1N4BL4BV2LC210057,Nissan,Altima,2.5 S FWD,2020,65600, Automatic,FWD,Gas,White,Black,0,1,Personaluse,21900,2, TX,33.5
 1FADP3F2XEL162950,Ford,Focus,SE Sedan,2014,74839, Automatic,FWD,Gas,Silver,Black,0,2,Personaluse,10295,8, CA,31.0
 1GNERHKW3KJ171244,Chevrolet,Traverse,LT Leather with 3LT FWD,2019,75249, Automatic,FWD,Gas,White,Black,1,2,Fleetuse,28759,3, FL,22.5
 3N1AB7AP1KY306042,Nissan,Sentra,S CVT,2019,43084, Automatic,FWD,Gas,White,Black,0,2,Fleetuse,18998,3, TX,31.0
 3GTU2NEC9JG585704,GMC,Sierra 1500,SLT Crew Cab Short Box 4WD,2018,13345, Automatic,4WD,Gas,White,Black,0,1,Personaluse,46998,4, SC,18.5
 4S4BSANCXK3261192,Subaru,Outback,2.5i Limited,2019,21007, Automatic,AWD,Gas,Silver,Gray,0,1,Personaluse,29888,3, CA,28.5
 1N6AD0EV6KN763480,Nissan,Frontier,SL Crew Cab 4WD Automatic,2019,40010, Automatic,4WD,Gas,Black,Gray,0,2,Personaluse,31999,3, MT,18.0
 4T1BE32K654577265,Toyota,Camry,XLE I4 Automatic,2005,198320, Automatic,FWD,Gas,Gray,Gray,0,0,Personaluse,4999,17, TX,29.0
 4T1G11AKXLU902391,Toyota,Camry,SE FWD Automatic,2020,49805, Automatic,FWD,Gas,Blue,Black,0,2,Personaluse,25991,2, CO,33.5
 JN8CS1MW9HM411577,INFINITI,QX70,AWD,2017,110557, Automatic,AWD,Gas,Black,Gray,0,2,Fleetuse,19995,5, TN,19.0
 1C4PJMDX7KD460472,Jeep,Cherokee,Limited 4WD,2019,33599, Automatic,4WD,Gas,Black,Black,1,1,Personaluse,27988,3, FL,23.0
 5NPDH4AE1GH707195,Hyundai,Elantra,SE Sedan Automatic,2016,110118, Automatic,FWD,Gas,Gray,Gray,1,2,Personaluse,10995,6, CA,33.0
 1FTEW1E49KKC13073,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2019,35539, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,44234,3, NM,20.5
 1FMCU0F68LUA69394,Ford,Escape,S FWD,2020,63677, Automatic,FWD,Gas,Silver,Gray,0,1,Personaluse,19999,2, GA,30.0
 2FMGK5C83KBA10252,Ford,Flex,SEL FWD,2019,56739, Automatic,FWD,Gas,White,Black,0,1,Personaluse,25498,3, CA,19.5
 1N4BL4BV6LC216914,Nissan,Altima,2.5 S FWD,2020,68056, Automatic,FWD,Gas,Silver,Black,0,2,Personaluse,22500,2, TN,33.5
 1FT7W2B63KEF47344,Ford,Super Duty F-250,Lariat 4WD Crew Cab 6.75' Box,2019,63242, Automatic,4WD,Gas,Blue,Beige,0,1,Personaluse,50983,3, OH,23.5
 5XXGT4L38KG302298,Kia,Optima,LX,2019,28404, Automatic,FWD,Gas,White,Black,0,1,Personaluse,21990,3, OH,28.5
 1GCUKREC5JF133290,Chevrolet,Silverado 1500,LT Z71 Crew Cab Standard Box 4WD,2018,200293, Automatic,4WD,Gas,Silver,Black,0,2,Personaluse,24977,4, CO,19.0
 1GKKNMLS8HZ174425,GMC,Acadia,SLT with SLT-1 FWD,2017,68673, Automatic,FWD,Gas,Silver,Black,0,1,Personaluse,24250,5, TX,23.5
 JN8AT2MVXJW330034,Nissan,Rogue,SL AWD,2018,45305, Automatic,AWD,Gas,Gray,Black,0,2,Personaluse,22888,4, NJ,28.5
 1GKKNKLA5HZ247858,GMC,Acadia,SLE with SLE-1 FWD,2017,176534, Automatic,FWD,Gas,Maroon,Black,0,2,Personaluse,11900,5, AZ,23.5
 3C4PDCAB7JT474231,Dodge,Journey,SE FWD,2018,24142, Automatic,FWD,Gas,Silver,Black,0,2,Personaluse,20367,4, TX,22.0
 3N1AB7AP0KY312432,Nissan,Sentra,SV CVT,2019,44745, Automatic,FWD,Gas,White,Black,0,2,Personaluse,18998,3, OH,33.0
 WDCTG4EB8JJ417186,Mercedes-Benz,GLA,GLA 250 FWD,2018,65622, Automatic,FWD,Gas,White,Beige,0,2,Personaluse,24900,4, FL,28.5
 3GCPWDED6MG236654,Chevrolet,Silverado 1500,RST Crew Cab Short Bed 2WD,2021,36649, Automatic,RWD,Gas,White,Black,0,1,Personaluse,40500,1, TX,21.5
 1FM5K8D8XHGA81313,Ford,Explorer,XLT 4WD,2017,106702, Automatic,4WD,Gas,Gray,Black,0,2,Personaluse,19900,5, IN,19.5
 1C4RJEBG1LC294782,Jeep,Grand Cherokee,Limited RWD,2020,76229, Automatic,RWD,Gas,White,Black,0,1,Personaluse,32640,2, GA,22.5
